Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
367	1.0	0.0	1.0	1.0	50.0	0.07529678	0.19653411	1.1144266	-0.0060379356	184000	-0.30729336	0.00036409963	0.0129107535	-0.00010448971	1.5364667	0.029226685	0.41	9.0	220.4241852760315
368	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.056541473	0.20248176	1.1165538	-0.007276945	184500	-0.3024619	0.0031091266	0.0103622675	-0.00029280526	1.5123096	0.028766232	0.378	1.0	220.92131781578064
369	0.8181818	0.38569462	1.0	0.0	42.18182	0.06322963	0.1775806	0.97381747	-0.0042294487	185000	-0.2891763	0.0036507961	-0.0060768723	-0.00043672463	1.4458814	0.03470832	0.606	3.0	221.50474214553833
370	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.06482511	0.18420768	0.99398446	-0.009640276	185500	-0.30169022	0.0030134672	-0.0005283356	-8.200528e-05	1.5084511	0.016953086	0.318	1.0	222.08520674705505
371	0.9090909	0.27272728	1.0	0.09090909	45.2	0.042426024	0.19333108	1.0627681	-0.020294368	186000	-0.304809	0.0014935171	0.0058297813	-1.3977871e-05	1.524045	0.01644943	0.714	1.0	222.61728715896606
372	1.0	0.0	1.0	1.0	50.0	0.04010346	0.18125536	1.0493935	-0.02737002	186500	-0.30171725	0.0005657368	-0.0016275644	-0.00023737151	1.5085862	0.022474846	0.34	3.0	223.13921928405762
373	0.9090909	0.27272728	1.0	0.09090909	45.2	0.042815756	0.20883645	1.1408544	-0.021433592	187000	-0.30753675	0.0018110971	0.0056065023	-0.0003058156	1.5376837	0.036459498	0.408	1.0	223.65002036094666
374	0.9090909	0.27272725	1.0	0.09090909	45.2	0.047994126	0.18719976	1.0449948	-0.008307621	187500	-0.30716273	0.0017980572	0.0029675364	-0.00010431523	1.5358137	0.034501746	0.382	5.0	224.19642972946167
375	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.045492478	0.19130582	1.0156593	-0.0033691078	188000	-0.30520806	0.0026857476	-0.00067156553	-5.6913123e-05	1.5260403	0.024930455	0.534	4.0	224.75908017158508
376	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.043601617	0.17904267	0.9907028	-0.004090145	188500	-0.30611292	0.003112991	-0.0002464354	-0.0001774421	1.5305645	0.017562218	0.554	5.0	225.34724044799805
377	0.66883117	0.44484076	1.0	0.0	32.857143	0.053420585	0.20808068	1.0743243	-0.0032335892	189000	-0.30240202	0.007053293	-0.0017169416	-0.0009830082	1.5120101	-0.0015808895	0.212	15.0	225.97061347961426
378	0.9090909	0.27272725	1.0	0.09090909	50.0	0.044326548	0.15430193	0.83659166	-0.0065537393	189500	-0.30295205	0.0034265234	-0.0026391447	-0.0006760149	1.5147604	0.013992716	0.398	15.0	226.484792470932
379	0.9090909	0.27272725	1.0	0.09090909	45.2	0.039398544	0.17725241	1.0019742	-0.013490178	190000	-0.30674186	0.0016823341	-0.00071263313	0.0012328357	1.5337093	0.0025593392	0.0	15.0	227.07079553604126
380	0.9090909	0.27272728	1.0	0.09090909	45.2	0.12374888	0.1796906	1.0581204	0.06720635	190500	-0.30717978	0.0022333777	0.00031253695	0.0009002839	1.5358988	0.0038114232	0.404	15.0	227.64386415481567
381	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.12692107	0.18563466	1.0484792	0.03974181	191000	-0.30265537	0.0040738243	-0.00044232607	-6.98464e-05	1.5132768	0.025455022	0.448	3.0	228.17960000038147
382	1.0	0.0	1.0	1.0	50.0	0.10641501	0.17333983	1.0167291	0.03497637	191500	-0.30926654	0.0007210698	0.0054810345	-0.0003587736	1.5463327	0.020480007	0.47	11.0	228.70121693611145
383	1.0	0.0	1.0	1.0	50.0	0.095618	0.20153388	1.1309636	0.04693294	192000	-0.30637088	0.00038700073	-0.0057100654	-0.00016022893	1.5318549	0.0014805346	0.162	15.0	229.22842836380005
384	0.9090909	0.27272728	1.0	0.09090909	45.2	0.08030238	0.18944512	1.0508863	-0.0059252083	192500	-0.30445898	0.0016522325	0.0001975596	-1.1039199e-05	1.5222949	0.020033183	0.426	2.0	229.74142146110535
385	1.0	0.0	1.0	1.0	50.0	0.08414709	0.18338227	1.0397433	0.03254224	193000	-0.30899674	0.00035080523	0.0026085973	-0.00010863884	1.5449836	0.008148764	0.346	15.0	230.35056328773499
386	0.53977275	0.46071804	1.0	0.0	29.0	0.118808396	0.2318834	1.0976651	0.020742312	193500	-0.2822406	0.015785865	-0.0074100494	-0.0047087567	1.4112031	0.012167655	0.372	15.0	230.96728682518005
387	0.9090909	0.27272728	1.0	0.09090909	45.2	0.05637726	0.12438093	0.7117302	0.021348543	194000	-0.30889454	0.0061022188	0.00041812658	-0.0040239105	1.5444727	0.018136868	0.594	10.0	231.54544639587402
388	1.0	0.0	1.0	1.0	50.0	0.07285149	0.18820108	1.0705231	0.014106937	194500	-0.3090816	0.00037227554	-0.00096189976	-5.8471924e-06	1.545408	-0.0013932445	0.0	15.0	232.09132051467896
389	0.8264463	0.36867285	1.0	0.0	41.272728	0.058335904	0.21353258	1.1570709	0.0015569702	195000	-0.3087178	0.004662289	0.009511173	-0.0008548596	1.5435891	0.029823458	0.412	1.0	232.64824748039246
390	0.7132867	0.43062392	1.0	0.0	35.23077	0.056799706	0.18238321	0.95039696	-0.0056646094	195500	-0.29944715	0.0062660645	0.011490017	-0.00024086097	1.4972358	0.028607382	0.556	1.0	233.28273606300354
391	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.05066405	0.16380619	0.8799709	0.00909093	196000	-0.28661984	0.003222974	-0.008013964	-0.0005881274	1.4330992	0.028032424	0.846	3.0	233.80574488639832
392	0.8264463	0.36867285	1.0	0.0	41.272728	0.06795978	0.19367519	1.0910444	0.008491039	196500	-0.3012982	0.0043719034	-0.0033420622	-0.00025367737	1.5064908	0.01798568	0.416	3.0	234.39981627464294
393	0.9090909	0.27272728	1.0	0.09090909	45.2	0.042822953	0.17644626	0.98387396	-0.0040951	197000	-0.30258092	0.0019898056	-0.0047228932	-0.00020159467	1.5129046	0.017011208	0.272	2.0	234.9784345626831
394	0.8264463	0.36867285	1.0	0.0	41.272728	0.05215864	0.20079297	1.0927494	-0.030228145	197500	-0.30594775	0.004856238	-0.004415989	-0.00047006086	1.529739	0.015211865	0.618	1.0	235.5809030532837
395	0.8264463	0.36867285	1.0	0.0	41.272728	0.04934743	0.18099041	0.9419802	-0.0045983195	198000	-0.3074946	0.005502689	0.0065491796	-0.00018112548	1.537473	0.031943385	0.954	2.0	236.17610812187195
396	0.9090909	0.27272728	1.0	0.09090909	45.2	0.04273783	0.17081349	0.94600284	-0.017212652	198500	-0.30107233	0.0019786304	-0.00043347478	-0.0003851282	1.5053616	0.024380453	0.958	5.0	236.74950337409973
397	0.6363636	0.44536176	1.0	0.09090909	45.2	0.2407017	0.393075	1.0499153	-0.05989945	199000	-0.24891502	0.014332628	-0.0034283996	-0.0065212697	1.2445749	-0.0048977663	0.308	15.0	237.3736183643341
398	0.9	0.29999998	1.0	0.0	46.9	0.050996743	0.18081531	0.91130126	-0.021692	199500	-0.29998812	0.0080186315	-0.002667904	-0.0026675314	1.4999404	0.005998477	0.184	15.0	237.96186923980713
399	0.77272725	0.3936479	1.0	0.09090909	38.0	0.05171617	0.16774714	0.8506676	-0.0040979236	200000	-0.30687365	0.00533607	0.00032949448	-0.0003005704	1.5343682	0.031671267	0.562	2.0	238.54684710502625
400	0.9	0.29999998	1.0	0.0	50.0	0.08506915	0.1897496	0.97357935	-0.005787365	200500	-0.28362757	0.0028708451	-0.001443088	-0.0007979255	1.4181378	0.025861066	0.578	2.0	239.13194489479065
401	0.8264463	0.36867285	1.0	0.0	42.363636	0.048462365	0.17983806	1.0039221	-0.072816215	201000	-0.29950187	0.0037313246	-0.0011946857	0.00033874088	1.4975092	0.016341368	0.548	3.0	239.69949078559875
402	0.74380165	0.41896835	1.0	0.0	41.272728	0.15732974	0.29651436	1.0061969	-0.08632762	201500	-0.28161916	0.00973477	-0.013969064	-0.0029691649	1.4080957	0.023016948	0.462	12.0	240.3545205593109
403	1.0	0.0	1.0	1.0	50.0	0.055107903	0.15040287	0.88745826	-0.035038	202000	-0.3072512	0.0023729808	0.0031624436	-0.0017851958	1.5362558	0.022175515	0.552	6.0	240.90579867362976
404	0.7090909	0.4449905	1.0	0.0	50.0	0.15231338	0.24248868	1.1773229	0.010285407	202500	-0.29600647	0.010893814	0.0121640265	-0.003610183	1.4800323	0.016840514	0.666	1.0	241.43129968643188
405	0.9090909	0.27272728	1.0	0.09090909	50.0	0.072651535	0.16416588	0.8097334	0.011443511	203000	-0.2993777	0.0035766053	-0.0019410253	0.0001698886	1.4968885	0.016435258	0.632	3.0	241.97754907608032
406	0.661157	0.44887522	1.0	0.0	41.272728	0.124276884	0.189711	0.8404923	0.020940296	203500	-0.29796618	0.007201349	0.01220575	-0.001022127	1.4898309	0.035491943	0.556	1.0	242.4973065853119
407	0.9090909	0.27272728	1.0	0.09090909	45.2	0.048248712	0.14404024	0.8078089	0.00793203	204000	-0.30601862	0.0038603272	0.0059265196	-0.0020530596	1.530093	0.030325826	0.326	1.0	243.09922194480896
408	0.77272725	0.3936479	1.0	0.09090909	38.0	0.09552455	0.22947471	1.1315056	-0.0050627664	204500	-0.3047417	0.0075651584	0.006723702	-0.0018196502	1.5237085	0.01837222	0.518	3.0	243.65003633499146
409	0.8181818	0.36363637	1.0	0.09090909	45.2	0.06300681	0.16814765	0.88757163	0.00080477446	205000	-0.3027663	0.003666555	-0.0034578443	-0.00027851248	1.5138314	0.017157866	0.826	4.0	244.41234946250916
410	0.9	0.29999998	1.0	0.0	45.6	0.046451684	0.16501574	0.88189226	-0.00391642	205500	-0.30652288	0.0027792468	-0.0009610057	-0.000529306	1.5326144	-0.0008786602	0.178	15.0	245.0985770225525
411	0.8264463	0.36867285	1.0	0.0	41.272728	0.05619758	0.1969265	1.0819875	-0.00766962	206000	-0.3073492	0.0034379268	-0.00044295192	-0.0001551127	1.536746	-0.0022735973	0.0	15.0	245.69307804107666
412	0.9	0.29999998	1.0	0.0	45.2	0.030629845	0.19525577	1.03909	-0.16060083	206500	-0.30756536	0.0030834733	0.0010546446	-0.00034110667	1.5378268	0.027086167	0.958	2.0	246.23041582107544
413	1.0	0.0	1.0	1.0	50.0	0.036614623	0.1811213	0.9787827	-0.008774884	207000	-0.30788776	0.0003385938	0.002807647	-0.00018512536	1.539439	0.015616503	0.96	7.0	246.77100658416748
414	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.042472597	0.20362966	1.0792317	-0.016417027	207500	-0.3074607	0.0029922607	-0.00352633	-0.000271169	1.5373034	-0.0011631089	0.002	15.0	247.3412709236145
415	0.74380165	0.41896835	1.0	0.0	41.272728	0.08282153	0.20771107	1.0023437	-0.02056063	208000	-0.30567738	0.0055256016	-0.0006765723	-0.000669952	1.5283868	0.0033707223	0.168	15.0	247.91548418998718
416	0.5867768	0.45266327	1.0	0.09090909	41.272728	0.2058179	0.311854	0.93424976	-0.0061358735	208500	-0.2588788	0.011333475	-0.0038300753	-0.00421586	1.2943941	0.017052649	0.398	10.0	248.5415437221527
417	0.9090909	0.27272728	1.0	0.09090909	50.0	0.062941514	0.12670392	0.7558581	0.0047060624	209000	-0.30679324	0.005083777	-0.0043108165	-0.0022722613	1.5339662	0.035430226	0.948	3.0	249.0843529701233
418	1.0	0.0	1.0	1.0	50.0	0.05225	0.17687748	0.9778218	-0.0010012612	209500	-0.3089782	0.00052778976	-0.00050601363	-0.00026627613	1.5448908	0.005897191	0.398	15.0	249.61123418807983
419	0.8264463	0.36867285	1.0	0.0	41.272728	0.041631613	0.2173326	1.2145346	-0.07097515	210000	-0.30652696	0.0038559309	-0.0015262961	-0.0007851834	1.5326347	-0.0021454273	0.012	15.0	250.25634670257568
420	0.6969697	0.4285496	1.0	0.09090909	38.0	0.06310657	0.17930262	0.9539938	-0.010181457	210500	-0.30354163	0.0058075953	-0.0026314259	-0.00034641474	1.5177083	0.0021756089	0.37	15.0	250.8694040775299
421	0.9090909	0.27272728	1.0	0.09090909	45.2	0.045017812	0.16364206	0.9478983	-0.07133066	211000	-0.30853185	0.0021079627	-0.0010283291	-0.0008315289	1.5426593	0.0025125623	0.154	15.0	251.44354033470154
422	0.66942143	0.43731424	1.0	0.09090909	41.272728	0.21402322	0.36248654	1.0767747	-0.0059405267	211500	-0.25408593	0.011907471	0.0036923885	-0.0052987016	1.2704295	0.01806268	0.512	8.0	252.05638575553894
423	0.9090909	0.27272728	1.0	0.09090909	50.0	0.10879782	0.26448023	0.9015196	-0.048409022	212000	-0.27921835	0.005194046	-0.003245324	-0.0010754988	1.3960917	0.015603726	0.542	5.0	252.62925004959106
424	1.0	0.0	1.0	1.0	50.0	0.0516934	0.13825451	0.78054667	0.013995491	212500	-0.3089603	0.003362631	0.0031653345	-0.0030658091	1.5448015	0.016301205	0.606	2.0	253.1720142364502
425	0.9090909	0.27272728	1.0	0.09090909	45.2	0.050657123	0.19679216	1.0797914	-0.0014868677	213000	-0.30699867	0.0014565547	-0.0020503104	-4.9650203e-05	1.5349933	0.0026375803	0.422	15.0	253.79319643974304
426	0.9090909	0.27272728	1.0	0.09090909	45.2	0.053833786	0.19556503	1.0775769	-0.00434386	213500	-0.30814806	0.0019625681	-0.0012049377	-4.3264357e-05	1.5407403	-0.0002964139	0.0	15.0	254.35339641571045
427	0.9090909	0.27272728	1.0	0.09090909	50.0	0.07031899	0.19151732	1.0166342	-0.0028288737	214000	-0.30298063	0.002404504	0.00032764673	-0.00029216614	1.5149032	0.02126675	0.57	2.0	254.89305210113525
428	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.03632599	0.18606034	0.98649156	-0.033542216	214500	-0.30444014	0.0027319333	-0.0038506389	-7.941248e-05	1.5222007	0.022231717	0.384	3.0	255.40028595924377
429	1.0	0.0	1.0	1.0	50.0	0.047528498	0.18105043	1.0178697	-0.003724642	215000	-0.30962536	0.00053092296	-0.0046212673	-0.00021463039	1.5481269	0.013557422	0.306	15.0	255.9427466392517
430	0.9090909	0.27272725	1.0	0.09090909	45.2	0.04048684	0.20580763	1.088562	-0.0082268715	215500	-0.3080235	0.0018826143	-0.0012668669	-0.00023486756	1.5401175	0.002569814	0.212	15.0	256.509352684021
431	1.0	0.0	1.0	1.0	50.0	0.04429069	0.18290581	0.9867618	-0.0028813705	216000	-0.30945128	0.0002938563	-0.0009303093	-0.00017536645	1.5472564	0.0035317505	0.098	15.0	257.05021953582764
432	0.6363636	0.46079618	1.0	0.0	35.23077	0.090867646	0.22343534	1.0575389	-0.007078454	216500	-0.30188438	0.009621293	-0.0046064556	-0.0019425778	1.509422	0.0015355789	0.174	15.0	257.66650128364563
433	0.7651515	0.4073335	1.0	0.0	38.0	0.059030794	0.16318622	0.84794044	-0.042641528	217000	-0.30526206	0.0059195682	-0.001511097	-0.00032898644	1.5263103	0.015483911	0.556	3.0	258.27210211753845
434	0.9090909	0.27272728	1.0	0.09090909	45.2	0.06267523	0.16902356	0.9353606	0.01696159	217500	-0.3077747	0.002408419	-0.00035825372	-0.0004189785	1.5388734	0.0011591809	0.0	15.0	258.8323938846588
435	1.0	0.0	1.0	1.0	50.0	0.067272305	0.18405724	1.0817386	-0.003285423	218000	-0.30803832	0.00034844517	0.0072307587	-0.00012497343	1.5401915	0.019933388	0.51	5.0	259.5127685070038
436	0.8181818	0.36363634	1.0	0.09090909	45.2	0.09540628	0.22968292	1.145439	0.0033164397	218500	-0.3063264	0.005316121	0.01072824	-0.0016005842	1.5316318	0.023439445	0.354	4.0	260.02820658683777
437	1.0	0.0	1.0	1.0	50.0	0.060165726	0.16755265	0.95207655	0.007977828	219000	-0.3050998	0.0009588669	0.0017416477	-0.0005837382	1.5254989	0.03739982	0.576	4.0	260.5589871406555
438	1.0	0.0	1.0	1.0	50.0	0.057100248	0.20408203	1.1257968	0.011752054	219500	-0.30954936	0.0002578589	0.011067331	-0.00011032734	1.5477468	0.019806305	0.714	1.0	261.0631294250488
439	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.05543622	0.20206021	1.0601643	0.006635025	220000	-0.30216682	0.0030959037	-0.0036670268	-0.00026139896	1.5108341	0.021557095	0.772	3.0	261.5942437648773
440	1.0	0.0	1.0	1.0	50.0	0.048645303	0.16982234	0.9514105	-0.0012465045	220500	-0.30924597	0.0007989012	0.003171295	-0.0005953471	1.5462298	0.011795011	0.386	15.0	262.14957332611084
441	1.0	0.0	1.0	1.0	50.0	0.049383346	0.20010282	1.1056278	-0.0033071116	221000	-0.30926523	0.00016989396	-0.0039140284	-3.7033766e-05	1.5463262	0.0010242496	0.182	15.0	262.68507862091064
442	0.8264463	0.36867285	1.0	0.0	41.272728	0.053420436	0.2068601	1.078126	-0.0041739494	221500	-0.30625388	0.0063803564	-0.00043851137	-0.00082373153	1.5312694	0.016124247	0.292	2.0	263.23719358444214
443	0.6818182	0.45074168	1.0	0.0	38.0	0.08324335	0.20248434	0.88582015	-0.0042333677	222000	-0.30403465	0.0061945054	0.0002680421	-0.0005534743	1.5201731	0.019315427	0.396	14.0	263.89058542251587
444	0.8264463	0.36867285	1.0	0.0	41.272728	0.053046733	0.1558607	0.84043276	-0.0011070371	222500	-0.30612922	0.004436451	-0.0019392371	-0.0009171434	1.5306461	-0.0005538399	0.212	15.0	264.67997336387634
445	1.0	0.0	1.0	1.0	50.0	0.040778387	0.18548277	1.0055865	-0.0107864365	223000	-0.3097338	0.00021245467	-0.00027686357	-6.162496e-05	1.548669	0.0017952389	0.0	15.0	265.1982972621918
446	0.9090909	0.27272728	1.0	0.09090909	45.2	0.04955817	0.19725952	1.0781685	-0.0040952414	223500	-0.30793932	0.0017724464	-0.00040480494	-9.116996e-05	1.5396966	-0.0026203422	0.342	15.0	265.77510237693787
447	1.0	0.0	1.0	1.0	50.0	0.03786973	0.18732056	1.0293696	-0.027594216	224000	-0.30929798	0.00023962159	-0.00087207556	-7.687065e-05	1.54649	0.00036112117	0.0	15.0	266.29746890068054
448	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.044424165	0.21446379	1.0920295	-0.07934975	224500	-0.30731678	0.003628418	-0.002090007	-0.0006913424	1.5365839	0.002430661	0.0	15.0	266.892991065979
449	0.6923077	0.4615385	1.0	0.0	35.23077	0.05395424	0.19054456	0.9023125	-0.008265026	225000	-0.30801407	0.010802465	0.005713016	-0.00073147845	1.5400703	0.037970956	0.6	1.0	267.5384089946747
450	1.0	0.0	1.0	1.0	50.0	0.037319075	0.13876115	0.79226106	-0.009681217	225500	-0.3007485	0.0033171275	0.02059412	-0.0031115022	1.5037425	0.027234552	0.664	1.0	268.1513695716858
451	1.0	0.0	1.0	1.0	50.0	0.042166244	0.2045592	1.0787243	-0.05551152	226000	-0.28283006	0.00017750799	5.3226948e-05	-8.770424e-05	1.4141502	0.028417183	0.778	3.0	268.6610908508301
452	1.0	0.0	1.0	1.0	50.0	0.03724975	0.1921685	1.0574497	-0.019636132	226500	-0.30123645	0.00011013395	-0.0040723085	-8.0269165e-06	1.5061822	0.016148781	0.442	1.0	269.2058069705963
453	0.9	0.29999998	1.0	0.0	50.0	0.08312703	0.23305282	1.0513653	-0.008050345	227000	-0.28324848	0.0024831942	-0.0035620332	-0.0007072581	1.4162424	0.005661064	0.498	15.0	269.73618960380554
454	0.67424244	0.46125105	1.0	0.0	38.0	0.0838885	0.2123879	0.93783015	-0.007839747	227500	-0.29578993	0.0071872757	-0.004134655	-0.0009261393	1.4789497	0.00038822912	0.322	15.0	270.345858335495
455	0.9090909	0.27272728	1.0	0.09090909	45.2	0.02677428	0.15656692	0.8113872	-0.022708446	228000	-0.3064212	0.002883292	-0.002609551	-0.0011234377	1.5321059	-0.0033208723	0.328	15.0	270.9319453239441
456	0.9090909	0.27272728	1.0	0.09090909	45.2	0.033496123	0.20495753	1.0997871	-0.055073254	228500	-0.30770403	0.0015857609	-0.000202775	-0.00019132928	1.5385201	-0.0039873095	0.0	15.0	271.5077064037323
457	0.9090909	0.27272728	1.0	0.09090909	50.0	0.13504383	0.32285306	0.9999872	0.00072157383	229000	-0.27906585	0.0054319697	0.0091174245	-0.0025240153	1.3953294	0.031948794	0.71	4.0	272.05583214759827
458	0.9	0.29999998	1.0	0.0	45.2	0.04650737	0.15860464	0.84652865	-0.010239258	229500	-0.3071378	0.0025645457	0.000116318464	-0.00074229296	1.535689	0.026626771	0.958	4.0	272.59981536865234
459	0.9	0.29999998	1.0	0.0	50.0	0.08977471	0.20556708	1.0811803	0.0077959597	230000	-0.28293633	0.0020512063	0.012206703	-0.0004920383	1.4146817	0.015968934	0.288	1.0	273.1359679698944
460	0.8347107	0.35063148	1.0	0.09090909	41.272728	0.054448828	0.1918446	1.0014632	-0.04520578	230500	-0.30403286	0.0028085953	-0.0025918782	-4.38625e-05	1.5201643	0.018981392	0.744	3.0	273.70125460624695
461	1.0	0.0	1.0	1.0	50.0	0.048032798	0.18099424	1.0155277	-0.0036728084	231000	-0.3092948	0.00028755487	0.00025993586	-0.00017812786	1.5464741	0.012254635	0.326	15.0	274.22932839393616
462	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.05208998	0.2062751	1.0644186	-0.0018415228	231500	-0.30676267	0.003185874	-0.000844419	-0.00038913102	1.5338132	-0.0011823907	0.0	15.0	274.79980087280273
463	0.68939394	0.43985087	1.0	0.0	38.0	0.05649639	0.18892999	0.93769616	-0.04044141	232000	-0.30358347	0.00664461	-0.0030459166	-0.0004396839	1.5179174	0.0038876524	0.538	15.0	275.4030439853668
464	0.9090909	0.27272728	1.0	0.09090909	50.0	0.05609282	0.15401044	0.8349444	-0.013988949	232500	-0.30358705	0.0027474533	0.0014293194	-0.0010867155	1.5179353	0.017169269	0.432	1.0	275.9078097343445
465	1.0	0.0	1.0	1.0	50.0	0.0385156	0.17706579	1.0057521	-0.021208018	233000	-0.3091023	0.00046851498	0.0040857494	-0.00027102733	1.5455115	0.018944327	0.622	2.0	276.4064311981201
466	0.9	0.29999998	1.0	0.0	45.2	0.059681762	0.20721824	1.1205201	-0.0012870654	233500	-0.30485192	0.0052438625	0.008964479	-0.0006097257	1.5242591	0.030036548	0.96	1.0	276.96346712112427
467	0.9090909	0.27272728	1.0	0.09090909	45.2	0.05463346	0.1712021	0.9368695	-0.041955657	234000	-0.29500234	0.0022190986	0.00043398142	-0.00039011124	1.4750117	0.020218419	0.56	2.0	277.52797412872314
468	0.68939394	0.43985084	1.0	0.0	38.0	0.09524725	0.20752415	1.032676	0.010233454	234500	-0.28152648	0.0075332955	-0.0027656555	-0.0012852354	1.4076324	0.01947886	0.644	1.0	278.08985662460327
469	0.9090909	0.27272728	1.0	0.09090909	45.2	0.07127385	0.15825461	0.8567882	0.02058132	235000	-0.30172613	0.0027993503	-0.0007946193	-0.0009225621	1.5086306	0.022539288	0.956	1.0	278.64304423332214
470	1.0	0.0	1.0	1.0	50.0	0.061266907	0.1910095	1.0451972	0.0155769065	235500	-0.30915347	0.00013158207	0.007726997	1.13841525e-05	1.5457672	0.019973902	0.96	1.0	279.2096219062805
471	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.057204384	0.21099111	1.0796027	0.0048036426	236000	-0.30523628	0.003465548	0.0057996213	-0.0005744749	1.5261813	0.019434594	0.548	7.0	279.7911264896393
472	0.7272727	0.4165978	1.0	0.09090909	45.2	0.10663777	0.19282281	0.9276386	0.013130143	236500	-0.30125305	0.0055209263	0.011272728	-0.0008525448	1.5062653	0.025297143	0.914	3.0	280.41484785079956
473	0.8181818	0.36363634	1.0	0.09090909	45.2	0.061202776	0.16274889	0.827252	0.009912677	237000	-0.30309412	0.0039300616	-0.0028237998	-0.0008374052	1.5154706	0.02296462	0.306	3.0	280.98671674728394
474	0.9090909	0.27272728	1.0	0.09090909	45.2	0.046488214	0.17362857	0.92105293	-0.024556488	237500	-0.3060712	0.0016140555	0.004696518	-0.00030622573	1.5303559	0.028689	0.9	2.0	281.50074195861816
475	0.7355372	0.43244547	1.0	0.0	41.272728	0.0660295	0.2060286	1.0449406	-0.01102522	238000	-0.27901638	0.0073132142	0.00388363	-0.001038318	1.3950819	0.022025123	0.442	2.0	282.0919120311737
476	1.0	0.0	1.0	1.0	50.0	0.04124487	0.15786706	0.8452286	-0.005254157	238500	-0.3063856	0.0014797467	0.006549895	-0.0012647146	1.5319278	0.022590907	0.468	7.0	282.62161135673523
477	0.9	0.29999998	1.0	0.0	50.0	0.10221608	0.2431466	1.1362231	-0.007360503	239000	-0.29440463	0.0034844237	0.0016577542	-0.001347329	1.4720228	0.019229347	0.914	2.0	283.10235023498535
478	0.8181818	0.36363634	1.0	0.09090909	45.2	0.050704062	0.18076283	0.9317645	-0.021149375	239500	-0.30457982	0.0031397287	-0.0017386973	-0.00020770729	1.5228992	0.020829188	0.392	1.0	283.67912673950195
479	0.8264463	0.36867285	1.0	0.0	41.272728	0.036241706	0.18171233	0.96526927	-0.014773272	240000	-0.30534527	0.0034200628	-0.0014930964	-2.7877279e-05	1.5267262	0.019728694	0.396	5.0	284.2777781486511
480	1.0	0.0	1.0	1.0	50.0	0.027150074	0.17951801	0.9842781	-0.07625392	240500	-0.30904233	0.0004788756	-0.0012842119	-0.00027644268	1.5452118	0.006759275	0.13	15.0	284.80834579467773
481	0.8347107	0.35063148	1.0	0.09090909	41.272728	0.036764015	0.21810338	1.1245651	-0.062175356	241000	-0.30651543	0.003880172	-0.00041815639	-0.00084495405	1.5325772	-0.00025248955	0.0	15.0	285.38690185546875
482	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.04017862	0.1702311	0.8769486	0.0005132854	241500	-0.30627635	0.0030906931	0.00063589215	-0.00039665354	1.5313818	0.017535465	0.458	3.0	285.93561005592346
483	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.07960741	0.22370791	1.0329248	-0.05668187	242000	-0.28788018	0.0045828926	-0.0027247965	-0.0005409466	1.4394007	0.017385673	0.376	3.0	286.49714612960815
484	0.77272725	0.3936479	1.0	0.09090909	38.0	0.045069292	0.17844708	0.9094591	0.0018208921	242500	-0.30511346	0.0043222015	-0.0011768043	-8.856738e-05	1.5255673	0.0039825314	0.138	15.0	287.08259773254395
485	0.7132867	0.43062392	1.0	0.0	35.23077	0.038835835	0.18703683	0.91572374	-0.010361068	243000	-0.3049006	0.0062484043	-0.0015546381	-0.00013542688	1.5245029	0.008291194	0.318	15.0	287.74397468566895
486	1.0	0.0	1.0	1.0	50.0	0.027001847	0.16220455	0.8849335	-0.04309757	243500	-0.30852386	0.0013077592	0.005369574	-0.0010403905	1.5426192	0.02119091	0.77	8.0	288.28049063682556
487	0.8347107	0.35063148	1.0	0.09090909	41.272728	0.04250339	0.2094924	1.0879338	-0.016126245	244000	-0.3055151	0.0031756079	0.00010997057	-0.0004356834	1.5275755	0.021160973	0.668	4.0	288.81341195106506
488	0.9090909	0.27272728	1.0	0.09090909	45.2	0.03399118	0.18207243	0.9356423	-0.027022712	244500	-0.3074066	0.0016172611	0.0008225143	-9.15284e-05	1.537033	0.018586492	0.682	6.0	289.36336398124695
489	0.9090909	0.27272728	1.0	0.09090909	45.2	0.041691475	0.18869482	0.9964647	-0.004878953	245000	-0.30695474	0.0012567445	-0.00056010485	-2.0018546e-05	1.5347737	0.015492663	0.956	5.0	289.9157705307007
490	0.8181818	0.36363634	1.0	0.09090909	45.2	0.22434665	0.40290532	1.0404536	-0.006671235	245500	-0.2511756	0.01153693	-0.01655057	-0.0059122746	1.2558783	0.014584161	0.488	15.0	290.55142188072205
